label,len,qr,count_queries,qry_type,qry_name_enthropy,qry_name_len,count_labels,resp_type,resp_ttl,resp_len,count_auth_rr,count_add_rr,count_answers,count_rtypes
1,343,1,1,15,4.184434652311488,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.15566791571339,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.15566791571339,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.176259150878839,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.176259150878839,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.144608104562734,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.144608104562734,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.172078413029811,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.172078413029811,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.170141178104514,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.170141178104514,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.140390744317537,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.140390744317537,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.175104917328851,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.175104917328851,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.1509237092127345,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1509237092127345,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.133394880064878,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.133394880064878,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.171882587014881,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.171882587014881,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.1469205809127745,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1469205809127745,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.182076224888018,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.182076224888018,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.172055106642575,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.172055106642575,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.187222238890989,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.187222238890989,237,6,16,60,35,0,0,1,1
1,60,0,1,1,3.039148671903071,14,3,0,0,0,0,0,0,0
1,60,0,1,28,3.039148671903071,14,3,0,0,0,0,0,0,0
1,283,0,1,5,4.167911327901161,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.167911327901161,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.157410123061732,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.157410123061732,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.134521454857701,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.134521454857701,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.15410729873409,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.15410729873409,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.120097345221243,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.120097345221243,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.156262628877582,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.156262628877582,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.149340379383,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.149340379383,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.165516062976733,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.165516062976733,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.127319686666794,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.127319686666794,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.1669183656926245,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1669183656926245,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.1450336288806335,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1450336288806335,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.13977572394188,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.13977572394188,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.167629644586052,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.167629644586052,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.144984183086924,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.144984183086924,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.162022209608954,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.162022209608954,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.1556759635570115,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.1556759635570115,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.17686518164835,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.17686518164835,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.166427150326213,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.166427150326213,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.165059527700286,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.165059527700286,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.145129884076832,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.145129884076832,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.164804873222779,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.164804873222779,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.177495187485061,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.177495187485061,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.163709944086851,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.163709944086851,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.1650879341632505,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1650879341632505,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.143830507962475,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.143830507962475,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.135844336740594,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.135844336740594,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.161249856400269,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.161249856400269,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.166100612088158,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.166100612088158,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.134945777516777,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.134945777516777,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.151750222267038,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.151750222267038,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.151845313819172,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.151845313819172,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.15105740954856,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.15105740954856,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.16216003604841,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.16216003604841,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.159993344622936,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.159993344622936,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.163814463768788,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.163814463768788,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.1264510663387926,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1264510663387926,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.17838390913727,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.17838390913727,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.124058618564176,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.124058618564176,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.1398299985797244,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1398299985797244,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.163123449853002,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.163123449853002,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.143676296574913,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.143676296574913,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.175385542670155,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.175385542670155,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.144616204258561,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.144616204258561,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.1213840384021125,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.1213840384021125,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.154656209310042,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.154656209310042,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.127316065231018,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.127316065231018,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.166963212232625,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.166963212232625,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.188915249421671,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.188915249421671,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.165245709320636,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.165245709320636,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.17880748774202,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.17880748774202,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.179329802114145,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.179329802114145,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.148237216850518,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.148237216850518,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.16054966823637,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.16054966823637,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.151183508483906,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.151183508483906,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.155377274128942,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.155377274128942,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.139632621735362,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.139632621735362,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.134774847169087,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.134774847169087,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.16697701311152,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.16697701311152,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.156459559889015,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.156459559889015,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.164559041154201,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.164559041154201,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.152767723473543,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.152767723473543,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.136176628753098,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.136176628753098,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.157718105810837,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.157718105810837,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.137516457002975,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.137516457002975,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.153557415099998,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.153557415099998,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.186174514640417,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.186174514640417,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.168250730558177,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.168250730558177,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.123194667749013,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.123194667749013,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.169678340417344,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.169678340417344,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.131958496590859,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.131958496590859,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.142554048987752,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.142554048987752,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.169690336371293,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.169690336371293,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.140363694428034,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.140363694428034,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.15507661541456,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.15507661541456,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.165854404121681,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.165854404121681,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.1697860097119746,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.1697860097119746,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.182439431887373,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.182439431887373,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.151251663979452,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.151251663979452,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.1687215302391065,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1687215302391065,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.161525961123199,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.161525961123199,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.158629657241596,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.158629657241596,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.147387356368945,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.147387356368945,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.1563689079636,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1563689079636,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.155136897630229,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.155136897630229,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.162946114923522,237,6,0,0,0,0,0,0,0
1,60,0,1,1,3.039148671903071,14,3,0,0,0,0,0,0,0
1,60,0,1,28,3.039148671903071,14,3,0,0,0,0,0,0,0
1,341,1,1,5,4.162946114923522,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.161966291194247,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.161966291194247,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.106140899154102,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.106140899154102,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.166110957572771,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.166110957572771,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.155226646331606,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.155226646331606,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.159751906631789,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.159751906631789,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.145668176076237,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.145668176076237,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.177888997655719,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.177888997655719,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.1589836529468105,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1589836529468105,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.1763276530631686,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1763276530631686,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.186879280729683,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.186879280729683,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.166635558487706,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.166635558487706,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.144174153162979,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.144174153162979,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.145795130263753,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.145795130263753,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.1657301720355715,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1657301720355715,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.152419760951489,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.152419760951489,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.177502390878626,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.177502390878626,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.171120548563771,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.171120548563771,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.16786966185696,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.16786966185696,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.1549970356018795,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1549970356018795,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.174377765093352,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.174377765093352,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.163760563447054,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.163760563447054,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.17051905552681,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.17051905552681,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.177926896668745,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.177926896668745,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.160361097426547,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.160361097426547,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.15590297412866,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.15590297412866,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.154262840003221,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.154262840003221,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.148528857737022,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.148528857737022,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.133403424057054,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.133403424057054,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.158456965555626,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.158456965555626,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.153238169115083,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.153238169115083,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.181362224728964,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.181362224728964,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.155496179796356,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.155496179796356,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.1378970837259,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1378970837259,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.141808947740052,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.141808947740052,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.131795507232355,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.131795507232355,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.164336859494405,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.164336859494405,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.186957873487627,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.186957873487627,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.172233246909222,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.172233246909222,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.162006932607406,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.162006932607406,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.16165151464537,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.16165151464537,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.159422882701215,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.159422882701215,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.14270613615252,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.14270613615252,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.133731650369679,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.133731650369679,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.151636090181664,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.151636090181664,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.134167174102268,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.134167174102268,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.129849486067067,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.129849486067067,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.131061710460406,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.131061710460406,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.153592559935195,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.153592559935195,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.154659286999879,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.154659286999879,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.1450657293532736,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.1450657293532736,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.1640951111776054,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.1640951111776054,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.1712360588907496,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.1712360588907496,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.187831994248509,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.187831994248509,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.164446760222269,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.164446760222269,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.185706089495664,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.185706089495664,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.1752231710404795,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1752231710404795,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.137220012655273,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.137220012655273,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.142283465140845,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.142283465140845,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.164270986064371,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.164270986064371,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.155036746461632,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.155036746461632,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.151101329624289,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.151101329624289,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.159463277072521,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.159463277072521,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.150370282733737,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.150370282733737,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.1432492323877685,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1432492323877685,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.180417129303275,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.180417129303275,237,6,5,60,46,0,0,1,1
1,283,0,1,5,4.104039786255094,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.104039786255094,237,6,5,60,46,0,0,1,1
1,283,0,1,15,4.16580326219194,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.16580326219194,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.138671469326042,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.138671469326042,237,6,15,60,48,0,0,1,0
1,283,0,1,16,4.165924149659199,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.165924149659199,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.160943850281694,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.160943850281694,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.169846248975873,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.169846248975873,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.145623176189886,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.145623176189886,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.15541686128977,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.15541686128977,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.172122541034504,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.172122541034504,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.154365920980431,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.154365920980431,237,6,15,60,48,0,0,1,0
1,283,0,1,5,4.16670320139039,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.16670320139039,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.178971088190674,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.178971088190674,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.170369284003999,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.170369284003999,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.118342904247159,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.118342904247159,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.155803715667917,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.155803715667917,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.150902243221234,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.150902243221234,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.155063231915439,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.155063231915439,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.105884151964191,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.105884151964191,237,6,16,60,35,0,0,1,1
1,283,0,1,16,4.151164128698689,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.151164128698689,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.139827382050164,237,6,0,0,0,0,0,0,0
1,60,0,1,1,3.039148671903071,14,3,0,0,0,0,0,0,0
1,60,0,1,28,3.039148671903071,14,3,0,0,0,0,0,0,0
1,341,1,1,5,4.139827382050164,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.141910108015726,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.141910108015726,237,6,16,60,35,0,0,1,1
1,283,0,1,5,4.167497291703853,237,6,0,0,0,0,0,0,0
1,341,1,1,5,4.167497291703853,237,6,5,60,46,0,0,1,1
1,283,0,1,16,4.167210248667641,237,6,0,0,0,0,0,0,0
1,330,1,1,16,4.167210248667641,237,6,16,60,35,0,0,1,1
1,283,0,1,15,4.144944909973224,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.144944909973224,237,6,15,60,48,0,0,1,0
1,283,0,1,15,4.1223948271052695,237,6,0,0,0,0,0,0,0
1,343,1,1,15,4.1223948271052695,237,6,15,60,48,0,0,1,0
